allowed_surfaces,blocked_surfaces,bytes,extension,family_id,family_label,filename,notes,relative_path,sha256
web_eit_public,showcase|demo,38671,.png,web_eit_sober,Web/EIT Public Sober,bread_loaf_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/bread_loaf_512.png,b8e58096ccc2da0d17c3e21200b6efc808a583733c3516fb9543c18235b071b3
web_eit_public,showcase|demo,25321,.png,web_eit_sober,Web/EIT Public Sober,candy_bar_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/candy_bar_512.png,51d3619aeb9fde5693326701bf6ffe75826d64057eb19cbbc5ad2c04bdbbb2fe
web_eit_public,showcase|demo,25133,.png,web_eit_sober,Web/EIT Public Sober,cereal_box_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/cereal_box_512.png,198f2099ddd2df1ce0388a676cd962cf266c71d0d85da4554aaf505188040e17
web_eit_public,showcase|demo,32270,.png,web_eit_sober,Web/EIT Public Sober,chips_bag_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/chips_bag_512.png,a3cfb8b261e01f1f183f5c0772667fff833778ea19564cc0d124faad8b6ea222
web_eit_public,showcase|demo,41644,.png,web_eit_sober,Web/EIT Public Sober,coffee_jar_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/coffee_jar_512.png,60061bf46be47ef1265c057af9cdc5d7f59cbb6189e38974f75602024c8988ae
web_eit_public,showcase|demo,34346,.png,web_eit_sober,Web/EIT Public Sober,cola_bottle_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/cola_bottle_512.png,bd24fa356cb6a98e12d95062a6d0c715b1cd27c0220ea4d7dda4e1555f082f5b
web_eit_public,showcase|demo,26621,.png,web_eit_sober,Web/EIT Public Sober,counter_goods_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/counter_goods_512.png,fc3a5eeda254f032665d6d883dffea5cfc7a53a8d8afb6e9000bee91c98b4a59
web_eit_public,showcase|demo,29644,.png,web_eit_sober,Web/EIT Public Sober,detergent_bag_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/detergent_bag_512.png,9689899c2e184f73e2b9475e81b98dbc1a5202c1633b96dfe06c5a8395cc8381
web_eit_public,showcase|demo,31601,.png,web_eit_sober,Web/EIT Public Sober,disposables_stack_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/disposables_stack_512.png,f2f489304b7d4cd5896839133cb1b62f740218d66ba0565e1316437521225818
web_eit_public,showcase|demo,33955,.png,web_eit_sober,Web/EIT Public Sober,hygiene_bottle_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/hygiene_bottle_512.png,e0ad23cead2db18b7f7919b09096b6b994b70494b64548f95d8607634e004a19
web_eit_public,showcase|demo,25893,.png,web_eit_sober,Web/EIT Public Sober,icecream_bar_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/icecream_bar_512.png,af2d525c28071b337b68ea4dc0c07b3f63e21ff9519e0688d62e702d4664cdb0
web_eit_public,showcase|demo,21922,.png,web_eit_sober,Web/EIT Public Sober,milk_carton_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/milk_carton_512.png,2d2bb937102842e212ce3c201ba2690a5993bb235dd072209292b799afa82516
web_eit_public,showcase|demo,38290,.png,web_eit_sober,Web/EIT Public Sober,noodles_cup_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/noodles_cup_512.png,bc0138288364d26d7852195ba4fca16d344bc8d3026f2d2187bae4d6f052bbd0
web_eit_public,showcase|demo,37633,.png,web_eit_sober,Web/EIT Public Sober,pet_food_bag_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/pet_food_bag_512.png,7e6c515c471f3469e1bf56c6c636364a6efa588d6b05388e727a9465911946f9
web_eit_public,showcase|demo,35941,.png,web_eit_sober,Web/EIT Public Sober,water_bottle_512.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/pos-packshots/water_bottle_512.png,5b0ee1e6855b75b2ed438fff051cac4c72c428ef8146a098dfc7ee6cb8d41831
web_eit_public,showcase|demo,1578386,.png,web_eit_sober,Web/EIT Public Sober,logo-prisma-primary.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/prisma/logo-prisma-primary.png,2fdc813316cbaa30a65b3d49439e59148e5417adefc058174bcfda3b53f235f7
web_eit_public,showcase|demo,22115,.png,web_eit_sober,Web/EIT Public Sober,ace-1kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/ace-1kg.png,ff004604697dd6e69f5856187fdad93315ac595eca7a64a12c925dfdbef77ce3
web_eit_public,showcase|demo,21361,.png,web_eit_sober,Web/EIT Public Sober,agua-ciel-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/agua-ciel-1l.png,ccc4bfd75e80408d130056ae8aa34c7be1fd82b557df394c75a2380840da1459
web_eit_public,showcase|demo,19545,.png,web_eit_sober,Web/EIT Public Sober,coca-cola-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/coca-cola-600ml.png,bf9bb8a1f674a102ccae229d4a25ff270a1644d814203d0a87ffb6ad29402eee
web_eit_public,showcase|demo,1861526,.png,web_eit_sober,Web/EIT Public Sober,aceite-vegetal.png,"Público sobrio. Nada de exceso visual. Hits: public, eit",products/tablet/app/public/products/packshots/dark/aceite-vegetal.png,c6c91890aadfdffefafb1a8eaf7698a83d94757bfd360f2a88d461bace434656
web_eit_public,showcase|demo,2231535,.png,web_eit_sober,Web/EIT Public Sober,agua-con-gas-burbuja-fina-600ml-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/agua-con-gas-burbuja-fina-600ml-02.png,06b87b8afda908c14ad516c3c57a494230ab1618a9d5c45d2f833703a6cc6edf
web_eit_public,showcase|demo,2104742,.png,web_eit_sober,Web/EIT Public Sober,agua-con-gas-burbuja-fina-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/agua-con-gas-burbuja-fina-600ml.png,e7cc1842c672adc84e2a62686fb738f38230073a46bed74048d7b9baa8ede5d6
web_eit_public,showcase|demo,2251810,.png,web_eit_sober,Web/EIT Public Sober,agua-mineral-600ml-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/agua-mineral-600ml-02.png,c58faeb9edb1f807a16fa84ab23996be63e75bd2aab4e53911fe25ec7dc52e28
web_eit_public,showcase|demo,2038068,.png,web_eit_sober,Web/EIT Public Sober,agua-mineral-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/agua-mineral-600ml.png,9d982381ac2f9dd3d1ce164794af50ad8f82125da26d4446b2695282b0f9413e
web_eit_public,showcase|demo,1823313,.png,web_eit_sober,Web/EIT Public Sober,agua-purificada-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/agua-purificada-600ml.png,b9117932757cadb857167ef0e1017548e92b64d4a65ab3fc23807f0ea07c1f28
web_eit_public,showcase|demo,2305519,.png,web_eit_sober,Web/EIT Public Sober,agua-tonica-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/agua-tonica-600ml.png,2b25dda80e2a3121ff5cf071794433876158d30f24176244168c964a8c1e7d09
web_eit_public,showcase|demo,2122751,.png,web_eit_sober,Web/EIT Public Sober,alimento-para-gato-adulto-2kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/alimento-para-gato-adulto-2kg.png,efc52e45a73b9826596533ea3244f11ee7a11a11a51cda111deed110b1f1d686
web_eit_public,showcase|demo,1794096,.png,web_eit_sober,Web/EIT Public Sober,arroz-1kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/arroz-1kg.png,96311d37f7bce885a65b368e02a5414247ac1b2f903c07cf5a881594fa12976f
web_eit_public,showcase|demo,2013194,.png,web_eit_sober,Web/EIT Public Sober,arroz-premium-grano-largo-1kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/arroz-premium-grano-largo-1kg.png,e7f2e57669a70bf80e919bf918e4ae9999f7b3648206c79f2e72ee12ef8aee60
web_eit_public,showcase|demo,1806479,.png,web_eit_sober,Web/EIT Public Sober,atun-en-agua-140g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/atun-en-agua-140g.png,786e9dabbffe06e841ac59d439d8c7379bc936d33426814ec478a508d706a56a
web_eit_public,showcase|demo,1986709,.png,web_eit_sober,Web/EIT Public Sober,atun-en-agua-80g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/atun-en-agua-80g.png,0146385d9824d1dfff1382121e1012f06a2796e3447fcae1d14d6a5450e9f264
web_eit_public,showcase|demo,2072066,.png,web_eit_sober,Web/EIT Public Sober,avena-hojuelas-500g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/avena-hojuelas-500g.png,27e12f74ac73988320f585904606625debfdd6440aac42ecec83aa98b781e6df
web_eit_public,showcase|demo,1741128,.png,web_eit_sober,Web/EIT Public Sober,azucar-refinada-1kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/azucar-refinada-1kg.png,e6a7538d7d16e7614a74e4357b407d87a6d798773c4e432cdf29cc624a2eadf0
web_eit_public,showcase|demo,2082023,.png,web_eit_sober,Web/EIT Public Sober,bebida-de-almendra-1l-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-de-almendra-1l-02.png,bd446106cb75db30f846d99f3aa3c5a48947853856a0b08f069e7b2c0224bc32
web_eit_public,showcase|demo,2242754,.png,web_eit_sober,Web/EIT Public Sober,bebida-de-almendra-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-de-almendra-1l.png,84319cc95a43c2b99e6d7c10d269eb395c630084720f827aecff00fc013bc018
web_eit_public,showcase|demo,2154592,.png,web_eit_sober,Web/EIT Public Sober,bebida-de-arroz-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-de-arroz-1l.png,5050b81339431b179674501681293f490cddef338e1a6996e0942d985bafe53d
web_eit_public,showcase|demo,2111175,.png,web_eit_sober,Web/EIT Public Sober,bebida-de-avena-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-de-avena-1l.png,5d749de430a0e34fc501ce48222dbffc0d0eeabf368a0ec43530648b86e3f812
web_eit_public,showcase|demo,2172981,.png,web_eit_sober,Web/EIT Public Sober,bebida-de-soya-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-de-soya-1l.png,881dbb051a81d7fc4830a1d5083c361135038b92e1a4f2abcb1bb2b7675c06c3
web_eit_public,showcase|demo,1931500,.png,web_eit_sober,Web/EIT Public Sober,bebida-de-yogur-natural-1l.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-de-yogur-natural-1l.png,4a4b4baa295c3af5d94053cd16bd71be39882cc2b94c5d5581f4ff3bb51057d4
web_eit_public,showcase|demo,2130758,.png,web_eit_sober,Web/EIT Public Sober,bebida-energetica-energia-intensa-355ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-energetica-energia-intensa-355ml.png,e52415d2571338370dd009d3975a970c7d78ee11a1fd86673f1c79248c096e5f
web_eit_public,showcase|demo,2227256,.png,web_eit_sober,Web/EIT Public Sober,bebida-isotonica-600ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/bebida-isotonica-600ml.png,b4e230b087a1c4f925cb823ecc18d5141d719b80da10e82c3e9b69f8b5465a04
web_eit_public,showcase|demo,2059047,.png,web_eit_sober,Web/EIT Public Sober,cacao-en-polvo-400g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/cacao-en-polvo-400g.png,423ab4b7e00ef7f7e10598198a5d541f0e561c5761dcff64601844edddb884c1
web_eit_public,showcase|demo,2156155,.png,web_eit_sober,Web/EIT Public Sober,cafe-molido-seleccion-premium-250g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/cafe-molido-seleccion-premium-250g.png,1a85935df4df6814f7876f8079f1efbb1d9343d04eae59a0fdf0fb50c06eb753
web_eit_public,showcase|demo,1855874,.png,web_eit_sober,Web/EIT Public Sober,cafe-soluble-200g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/cafe-soluble-200g.png,c7a56aeaa86299b2f5d51de8b1773f83ab4cb0265969ac16f167c8317d8824f5
web_eit_public,showcase|demo,1998409,.png,web_eit_sober,Web/EIT Public Sober,cereal-500g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/cereal-500g.png,b104d926c380891cd77a1fffe122eab4777764e47bae6a379ffed8e003bf8a20
web_eit_public,showcase|demo,1924709,.png,web_eit_sober,Web/EIT Public Sober,chicharos-tiernos-285g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/chicharos-tiernos-285g.png,2e07e9c7b00024c5106d38e4a5d70ffb670f273a120c7f1e2ce4524a2dbebf37
web_eit_public,showcase|demo,2271625,.png,web_eit_sober,Web/EIT Public Sober,crema-acida-400g-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-acida-400g-02.png,80d9fce15fa5baa709a98b52d4a858f284cdc9a33e72f8c2a3302120e0640c9a
web_eit_public,showcase|demo,2271625,.png,web_eit_sober,Web/EIT Public Sober,crema-acida-400g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-acida-400g.png,80d9fce15fa5baa709a98b52d4a858f284cdc9a33e72f8c2a3302120e0640c9a
web_eit_public,showcase|demo,1967776,.png,web_eit_sober,Web/EIT Public Sober,crema-corporal-nutricion-intensa-750ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-corporal-nutricion-intensa-750ml.png,72034a99b90cb17a79fb1faffaf9e5cd3f96d0225951d784be95f107b3c86ab5
web_eit_public,showcase|demo,1987261,.png,web_eit_sober,Web/EIT Public Sober,crema-de-cacahuate-550g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-de-cacahuate-550g.png,629b473172770f1865cb42443d9e6528e96c6dc226ccec80a1ebb705ad2d45b8
web_eit_public,showcase|demo,2196776,.png,web_eit_sober,Web/EIT Public Sober,crema-para-batir-500ml-02.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-para-batir-500ml-02.png,275ce21964da1079fc07aeff32c8cb418ab0dc5431bcd0492217d1343a0d4fd9
web_eit_public,showcase|demo,2196776,.png,web_eit_sober,Web/EIT Public Sober,crema-para-batir-500ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-para-batir-500ml.png,275ce21964da1079fc07aeff32c8cb418ab0dc5431bcd0492217d1343a0d4fd9
web_eit_public,showcase|demo,1917605,.png,web_eit_sober,Web/EIT Public Sober,crema-para-cafe-500ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-para-cafe-500ml.png,527759c977d02046ae36eefe3d87e8b00cc9ffeafe65b61827c5a8ae5fa4fedc
web_eit_public,showcase|demo,1854121,.png,web_eit_sober,Web/EIT Public Sober,crema-para-manos-nutricion-intensa-75ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/crema-para-manos-nutricion-intensa-75ml.png,0f6b6d1ef3f4e14f0e1098df31800356acd1aef227c5f5800999e1a7cc0bca20
web_eit_public,showcase|demo,2063451,.png,web_eit_sober,Web/EIT Public Sober,croquetas-para-perro-adulto-2kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/croquetas-para-perro-adulto-2kg.png,fbfb2f40d27d654ff49381706156cbe269e1dfe3b4807434716dfc08b928f704
web_eit_public,showcase|demo,1975545,.png,web_eit_sober,Web/EIT Public Sober,desodorante-spray-proteccion-150ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/desodorante-spray-proteccion-150ml.png,4cf8d9fca532698e6ab86985813ffd19d33dd521327013a842b9ee235a32e941
web_eit_public,showcase|demo,1779546,.png,web_eit_sober,Web/EIT Public Sober,detergente-multiusos-1kg.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/detergente-multiusos-1kg.png,41565c1eec929182384268e3842ba54d7cc35e859dc27562b7533eb7fc93041d
web_eit_public,showcase|demo,2001775,.png,web_eit_sober,Web/EIT Public Sober,elote-dulce-en-grano-425g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/elote-dulce-en-grano-425g.png,d04cb391300c209afff04b205b6fdf29350d6444a955fd4140ec0e595815c09f
web_eit_public,showcase|demo,1880064,.png,web_eit_sober,Web/EIT Public Sober,enjuague-bucal-menta-fresca-500ml.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/enjuague-bucal-menta-fresca-500ml.png,908ee4cf1707aba6bd044a15c41c899d0e88a3eaf23b561f8d2e051f5d4fb152
web_eit_public,showcase|demo,1991292,.png,web_eit_sober,Web/EIT Public Sober,frijol-negro-seleccionado-900g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/frijol-negro-seleccionado-900g.png,c32e663a13e5552a818ed8e029ebae136f395793efc37a72f3b38aa46229228e
web_eit_public,showcase|demo,1952102,.png,web_eit_sober,Web/EIT Public Sober,galletas-saladas-horneadas-200g.png,Público sobrio. Nada de exceso visual. Hits: public,products/tablet/app/public/products/packshots/dark/galletas-saladas-horneadas-200g.png,aa818d6ab3724ee2329cb5e5f8ad13e7421e9876835418ca55c62e8b5e9e7058
